population,profile_id,source_batch,source_simulation_id,GCaL,GK1,GKr,GKs,GKur,Gto,GKACh,GNa,GNaK,GNCX,GSK,GK2P,GSAC
IREpAF,7489,initial,231,1.55230758801967,0.798874991709542,0.773775781473871,1.22558113002313,1.06065012411836,1.79025735860311,1.66710568225684,1.59733928642104,1.63542020829752,1.37138561248183,1.83168239280707,0.845753991848074,1.77430407880183
IREpAF,7745,initial,236,1.50826002075269,0.817161206558442,1.4948513602684,1.29670052611579,1.75084007829142,1.01739274882872,1.53878470871536,1.75672953578423,0.790606962785439,1.86893180652453,0.773395797913451,1.66182206768245,1.45317510691541
IREpAF,7756,initial,237,1.07839929910693,0.633798308457918,1.82058231183168,0.930894600847117,0.523585364789791,1.92421442611765,1.04243764146351,1.31146996774267,0.670753282801368,1.73653154884065,0.935518221687188,1.10533833874362,0.949514133579673
IREpAF,7812,initial,238,1.11940440092086,0.502472694737321,0.81841538280524,1.76648617752307,1.40660256005167,1.07709822557915,1.43128712217536,1.45512541302788,1.74686775652396,1.35593658812825,1.99592152474555,0.545379375150058,1.0551406501075
IREpAF,7841,initial,241,1.31055498429496,0.731226300347695,0.957709659032654,1.12118554889785,1.46567475890019,1.28253757375972,1.62970453840741,1.93394329671047,1.3709207687612,1.67076897402359,1.102255293692,0.793352582231367,1.66749216962907
IREpAF,7890,initial,242,1.36568516557601,0.523974262810321,1.67698234714541,1.9872314794258,1.66788691162686,1.66677397014857,1.68116829332022,1.24519587389395,1.26879074516388,1.59184476499907,1.2700513167375,1.83415560767376,0.969785070665861
IREpAF,7912,initial,243,1.47909571895996,0.647755301573463,1.10633090389964,1.19302779258604,1.41613760916567,1.93572891536998,1.37582254879643,1.51387530761476,1.1115454159262,1.72876735153585,1.90495791661227,1.16198326527128,0.641039007910648
IREpAF,7935,initial,245,1.28136956734375,0.843404368147825,1.78306059602844,0.893815059620838,0.671407354021267,1.54357338454476,0.801815662689026,1.38841097254631,0.784762164111293,1.74729259800421,1.19385756287653,0.943866455672424,1.45679628939166
IREpAF,8038,initial,249,1.45889428502103,0.851091113038818,1.1234611819407,1.8074090157942,1.72313847850702,1.73514367492488,0.641826879358164,1.5937061390499,0.983323155258155,0.984220701890583,0.904121909694586,1.87704714401051,1.3222895195074
IREpAF,8204,initial,253,1.4677399025263,0.707449132180827,1.5346239113829,1.02994624917299,1.73561605237037,1.44277519778055,1.18912892945263,1.85750127789184,0.906390890932259,1.54426843811671,1.95897074387426,1.40184424719008,1.17794490707115
IREpAF,8214,initial,254,0.916659186369442,1.01814655654729,0.980441743943463,0.801063879214055,1.67998225255962,0.64598108810411,0.667106437874331,1.30633840953947,0.659943650038624,1.11798149671074,0.720311895812918,0.750452819498666,0.939403479859136
IREpAF,8338,initial,256,1.45660941685309,0.655914327984142,0.966272971263816,1.39576041479088,1.72206591874205,1.75702452429465,1.79439007760562,1.41113739746254,0.523244613087381,1.7508416807468,1.79374140500783,1.29387185012839,0.631573981642434
IREpAF,8508,initial,260,1.36138750705594,0.849006745469832,0.658557314363851,0.781184746391942,1.88586076105782,1.71639570276765,0.691238856995114,1.25647679118403,1.49751788350959,1.6253935580189,1.71688600965604,1.92192151243188,1.6625155152156
IREpAF,8533,initial,261,1.46732837589215,0.664659246183165,1.58183131846184,0.683484931106169,1.8264576346419,0.711506275842495,1.87591480696992,1.99063468762905,1.17933897796928,1.94289027555844,1.43186837693603,0.766118774672515,1.28276416239428
IREpAF,8567,initial,263,1.76612950160406,0.606494747615643,1.35032373170303,0.568543438513953,1.63845697397783,1.72909974626466,1.41536319907452,1.90061322315977,1.45101785643909,1.35333099832258,1.36835283037044,1.73896117051204,1.38683455650013
IREpAF,8688,initial,270,0.937841929319786,0.684133070364804,0.751258741023295,1.86884419321151,1.14117817577669,0.608671399146307,1.39819948598132,1.37351108367142,1.84110431666427,1.58899907898595,0.792360550644939,1.73595779579641,1.43911139784723
IREpAF,8792,initial,271,1.2194189420445,0.59070178772175,1.86584224107311,1.20287002151967,1.44974248603486,1.03381651418086,1.04155554885681,1.33944687808135,1.24573217001765,1.04032248678676,0.522827072630653,1.71816196235554,0.993905811621942
IREpAF,8864,initial,272,1.51447300178123,0.706019154306655,0.514803520859734,1.08532418918002,1.58694763503689,1.98283805107232,1.09583391736494,1.56883074951325,0.82862343496362,1.92344456921707,0.916768086174776,1.7744656546378,0.564120720403697
IREpAF,8947,initial,275,1.16240163886761,0.528253882397877,0.675305681809938,0.620262679308034,0.650756891070024,1.53310696877707,1.71923908515592,1.45603005036611,0.891593479913532,1.5585557385611,0.786321728493068,1.85714625197591,0.661359801863022
IREpAF,9284,initial,282,1.33687805524061,0.769899532200093,0.854476985120954,0.660376733275117,0.882140632883456,1.9498330427528,1.28501449843921,1.48366048967026,1.14186651163311,0.932373637792086,1.07718131569981,0.507751430378745,0.951670298813382
IREpAF,9400,initial,288,1.48969708106807,1.00705277498298,0.641975480740443,1.24513198162973,1.13118171200607,1.92887013435614,1.11007048249843,1.53302586012675,1.06349495901177,1.39163425744761,0.572157633607211,1.04512918810553,1.12410844395276
IREpAF,9415,initial,290,1.13663710234634,0.954154594249192,1.64539351723491,1.52154275967904,1.31842259058608,0.953294147043889,1.83596920128223,1.59433446439308,0.864298813250849,1.93450777363423,0.632579133401328,1.10551876027985,1.85592171577779
IREpAF,9522,initial,296,1.06035286941101,0.685060429454565,1.45999946477972,1.54239664071937,1.0297677260496,1.12710010172564,0.715595324980939,1.43020125344174,0.827204680622361,1.25097348827938,1.16883309126399,1.66576778373867,0.640206681673344
