population,profile_id,source_batch,source_simulation_id,RMP_bcl1000,APA_bcl1000,PlatA_bcl1000,mx_dvdt_bcl1000,APD95_bcl1000,APD90_bcl1000,APD50_bcl1000,APD20_bcl1000,rep_failure_bcl1000,rep_EAD_bcl1000,rep_DAD_bcl1000,alternan_bcl1000,CaT_min_bcl1000,CaT_max_bcl1000,CaT_amp_bcl1000,CaD90_bcl1000,CaD50_bcl1000,tau_decay_bcl1000,SCaEs_bcl1000,RMP_bcl500,APA_bcl500,PlatA_bcl500,mx_dvdt_bcl500,APD95_bcl500,APD90_bcl500,APD50_bcl500,APD20_bcl500,rep_failure_bcl500,rep_EAD_bcl500,rep_DAD_bcl500,alternan_bcl500,CaT_min_bcl500,CaT_max_bcl500,CaT_amp_bcl500,CaD90_bcl500,CaD50_bcl500,tau_decay_bcl500,SCaEs_bcl500,passes_calibration
pAF,3491,distributed_node_runs,327,-81.3075196226316,126.856849822955,69.5523166330613,394.387206220659,253.157234412691,195.527124800057,47.7287249347792,1.95040936872829,0,0,0,0,0.0920161633838089,0.735416659856203,0.643400496472394,351.307464581427,120.2593049512,132.568426262796,0,-79.7491932022591,126.696680100796,68.0350622345457,392.07266118056,221.642855488946,178.300962210978,43.0977432489381,1.83611543180086,0,0,0,0,0.124099712680232,0.574192392300393,0.450092679620161,309.455635290025,127.155580553717,136.89490624103,0,1
pAF,3492,distributed_node_runs,328,-74.5953696721126,115.84290295309,45.9357669541847,301.977498631094,267.769250906749,206.015065648971,7.65457122307998,1.60929301705619,0,0,0,0,0.108745158229518,0.744827149595427,0.636081991365909,380.098382436641,101.654724269145,152.79705049752,0,-73.4955147049174,113.59046737147,45.806941039129,285.086502635076,219.1314008398,170.674464899897,7.69142800660484,1.63136760819543,0,0,0,0,0.130632368454374,0.468735916426072,0.338103547971698,323.788526577471,111.091451470307,166.969399791262,0,1
pAF,3494,distributed_node_runs,329,-73.2049917707863,85.3600765878533,50.142743222428,127.578744299039,327.484069873273,227.608192184656,36.3892417291718,4.03283646152704,0,0,0,0,0.0900482195652651,0.568873024369025,0.47882480480376,392.460587645946,108.262232494606,153.947613547104,0,-71.8531903525417,81.227751461341,49.0964536927187,111.478582767294,244.357098725803,176.071477503407,37.7713811341928,4.28062550738105,0,0,0,0,0.114005372600035,0.397051623508646,0.283046250908611,324.069717610506,113.665680931495,165.12916770525,0,1
pAF,3502,distributed_node_runs,330,-75.6802499426736,125.617919499403,62.3948015618222,378.770790448268,303.821015761685,210.78528549333,19.5825654970686,1.74406680514221,0,0,0,0,0.0932020188838861,0.706680823296713,0.613478804412827,370.045861813858,113.100140913637,144.510180764225,0,-73.5125485735356,119.832218125328,59.7820601766085,333.181486871653,246.450973906358,174.73763324078,20.29132792569,1.79765857232633,0,0,0,0,0.129733401644561,0.555187177216423,0.425453775571862,312.568366642416,115.285074820094,143.744595791772,0,1
pAF,3515,distributed_node_runs,331,-75.2023856791398,100.427569836679,51.3557069735004,200.012151563763,221.641769562571,168.808603264762,22.6365713431442,2.21338771424053,0,0,0,0,0.107104199065123,0.800683508735152,0.693579309670029,375.923439213206,98.4556800439459,142.963304983381,0,-74.6907537328508,99.0888872671854,51.5460601953983,193.507726317564,189.106172605276,148.704138409808,24.6451397959827,2.17231802603419,0,0,0,0,0.146150340235551,0.585267400963164,0.439117060727613,314.052872069467,104.01111733156,149.928362608921,0,1
pAF,3525,distributed_node_runs,332,-75.8270429640486,122.423665979493,58.8110555914678,347.147351943542,280.54338293906,198.377045879199,16.1897978566703,1.70932462254132,0,0,0,0,0.0841307916936615,0.577593157934448,0.493462366240786,382.162627699807,112.890431817046,152.370118487179,0,-74.3434919641424,118.706459747009,57.0440755324279,320.051996522733,224.291751365661,162.656503634862,16.1800438321479,1.73064376194088,0,0,0,0,0.114801589215171,0.448713572396642,0.333911983181471,318.16968413151,115.063324526684,155.263043473526,0,1
pAF,3528,distributed_node_runs,333,-72.1749573163202,110.070305083404,52.9594012520444,260.949008488985,297.183272994873,220.063314998755,17.4346438649227,2.2166890922017,0,0,0,0,0.116218099565737,0.857716582065362,0.741498482499625,362.460307198067,97.7330830874125,148.910465808205,0,-70.3911212476311,102.944092293929,52.8108308788074,215.95881767372,240.126656968401,182.975561794799,23.3061168221902,2.39620190715141,0,0,0,0,0.142252866547499,0.557495307829666,0.415242441282166,316.062233003733,109.261815236718,156.237146908957,0,1
pAF,3534,distributed_node_runs,334,-78.7815343829778,125.631112462383,63.6807284736742,388.75380179487,235.826650205418,175.624439581785,22.1481044667453,1.94370769648958,0,0,0,0,0.0983164499213808,0.720717341407135,0.622400891485754,344.088652427352,105.586058160363,135.448857261397,0,-77.3217691565338,125.720541301315,64.1017431572392,383.72475257177,200.950805464909,157.439313255793,23.7636553409429,1.86931736320184,0,0,0,0,0.122581565880461,0.519552699324824,0.396971133444362,308.828993951189,118.354411132925,142.406340496678,0,1
pAF,3562,distributed_node_runs,335,-75.9343132007738,89.0822484287512,51.1051403261431,144.891993925334,311.30280747798,235.044649854106,38.9143863655336,3.51503197543934,0,0,0,0,0.0966321161811915,0.624661867854377,0.528029751673185,370.142344509441,107.835992918299,152.736556314147,0,-74.4146803238382,86.9716927171546,51.2706584537207,135.617047347224,247.807705696094,193.817792095873,41.1447023937799,3.4772351643951,0,0,0,0,0.111945490196363,0.402864162597598,0.290918672401235,322.338897198399,118.99518559271,169.163140074937,0,1
pAF,3566,distributed_node_runs,336,-76.8541488698774,109.647018269432,53.577798506818,257.90020858464,246.305129154054,178.796844485012,18.6498060652739,2.04908500786405,0,0,0,0,0.0898390472390725,0.58299899108182,0.493159943842747,372.903085219164,107.109526172149,147.96549892423,0,-75.6825393636962,108.480071496088,53.8901948993553,249.646442207584,191.551220841517,145.268869971198,19.9188270613231,2.01870391763077,0,0,0,0,0.109639907290758,0.399016249175845,0.289376341885087,318.405332922353,114.458031695423,161.235983400075,0,1
pAF,3575,distributed_node_runs,337,-77.2531749477324,126.972988946202,69.7281959659581,386.770314624564,282.129041068627,201.19227851188,47.2651115080007,2.19613341396325,0,0,0,0,0.0810855134982586,0.596365795901806,0.515280282403548,365.143055284359,124.43464368581,136.095565601488,0,-75.5421309001084,124.112583515454,67.2007340311564,362.341472963899,231.528443249212,167.347936043912,39.4175187298752,2.15939284657725,0,0,0,0,0.111141701076661,0.47867455782171,0.367532856745049,309.291562010661,121.528871374099,137.432218469145,0,1
pAF,3576,distributed_node_runs,338,-76.5962280240571,103.485763804231,53.3931159958824,221.12901653791,299.817466081629,229.207047792712,24.317217781565,2.07627471508022,0,0,0,0,0.0956447899978525,0.678129057779312,0.582484267781459,363.679694840321,107.145007692234,151.111456946915,0,-74.8486597566308,100.992385576271,52.8165567084533,206.303168884415,254.920299546793,202.180769823026,26.6985475695474,2.05096695408793,0,0,0,0,0.120433216306945,0.481491373068007,0.361058156761062,318.799861582098,118.387973699337,162.865602246005,0,1
pAF,3583,distributed_node_runs,339,-78.0713271008027,108.357888543005,61.4314909170399,249.23469280575,288.789710519231,213.599949767769,41.0825412550039,2.43939077680989,0,0,0,0,0.0871210238238348,0.608090543384391,0.520969519560556,359.732129908625,113.352477725974,144.800066257559,0,-76.3723553586852,106.723965057389,60.5629385588503,238.995323690046,239.143199135378,181.779898818764,42.6777429516733,2.33527348041025,0,0,0,0,0.110494353535693,0.448820664941551,0.338326311405858,314.071079259746,121.517391501013,151.170702298295,0,1
pAF,3588,distributed_node_runs,340,-78.2773814375409,122.739034911721,63.2486638048775,356.374305093279,305.607198455393,221.194049044068,27.5837286813839,1.63927754227916,0,0,0,0,0.0925655709291308,0.745418662591429,0.652853091662298,358.086871812753,116.573038599221,138.993908138928,0,-76.080273579847,120.247592084651,60.6840620172153,334.724831049061,253.325262564656,187.031750574533,22.3618130745635,1.59493795286835,0,0,0,0,0.12697669355079,0.578592086008814,0.451615392458024,310.526655081288,119.884281973646,139.272202533299,0,1
pAF,3601,distributed_node_runs,341,-73.7130694021821,118.119929407346,64.0967797529355,314.078492520148,251.935196360791,179.747948569071,38.7709233817659,2.53319212621864,0,0,0,0,0.106123507666064,0.802520971993535,0.696397464327471,360.893684789444,107.731544228132,140.862933873539,0,-72.1350132929444,113.091562795015,62.5748038819488,278.325852138229,203.949704214792,154.628786354751,44.7666619193333,2.57283061224007,0,0,0,0,0.142987644140723,0.606249204341372,0.46326156020065,310.099308904904,114.394180891559,139.224945851874,0,1
pAF,3645,distributed_node_runs,342,-78.8490675311591,104.788675960116,60.1765436319195,225.586959801508,209.753725443581,161.920315311851,36.6940744544336,3.11420573038049,0,0,0,0,0.0947381096290178,0.627642357612199,0.532904247983181,368.960576680147,107.894999597433,144.051076961031,0,-77.9282928461809,104.725002907932,61.0600198442865,225.07050342467,180.003210151506,149.120044018116,42.3993636039886,2.93955535477653,0,0,0,0,0.116957996482101,0.436787906130347,0.319829909648246,318.264600926213,118.196061489922,157.886788715455,0,1
pAF,3677,distributed_node_runs,343,-75.6518755817583,124.235036692087,61.8584513000389,372.497776292279,324.941631863439,228.593398637371,19.8935053559035,1.79793498692743,0,0,0,0,0.0971395118299607,0.749103252774144,0.651963740944183,352.663578122301,109.036028191855,138.243537897153,0,-72.8830999706515,117.043543067553,59.4025763104239,314.362417976753,265.985990145564,189.367668119394,23.6692512530935,1.87497594644447,0,0,0,0,0.127385457818576,0.559877841530454,0.432492383711877,309.866420854858,117.165803060987,139.089528992158,0,1
pAF,3692,distributed_node_runs,344,-76.0119336636385,121.677784926217,60.5788542125409,346.207637809753,302.336057307271,225.356066110377,20.0097404849657,1.95356417290895,0,0,0,0,0.104484018924005,0.791507804726699,0.687023785802695,364.769671350943,106.364390418137,148.466979500253,0,-73.8419811792754,117.411709451425,59.1740614313251,311.512920533691,254.26383895921,194.745521048022,21.8298672379351,1.97876754570825,0,0,0,0,0.137656468177056,0.578561099223631,0.440904631046575,316.321325033827,116.377013110217,152.833642279539,0,1
pAF,3708,distributed_node_runs,346,-75.2538257415156,121.949819908103,58.4218261828949,345.691158049611,245.450531616683,183.256886387935,15.5556799079277,1.6747257086754,0,0,0,0,0.103856182160998,0.80293645452181,0.699080272360812,367.369480109774,105.162836365402,146.250745562934,0,-74.0022572871691,118.762792568552,56.9430917846736,322.343279397921,208.926553814657,161.562546424157,15.2886533572819,1.68319748269278,0,0,0,0,0.145278171411069,0.620688414123973,0.475410242712904,311.086799029068,109.850624266641,146.21675278785,0,1
pAF,3717,distributed_node_runs,347,-72.9227639628152,113.975348953044,52.5625470137383,282.779694929788,270.701867517157,180.655185995041,14.050408831441,1.78870918243774,0,0,0,0,0.0874767185641992,0.586742693590288,0.499265975026088,392.594825586682,108.487802474148,153.451427770209,0,-72.3083684752086,110.339486576005,51.6122717269173,260.204538023539,207.067169623046,144.729871759311,14.9332856012115,1.83578449797642,0,0,0,0,0.120028625219885,0.447997960496979,0.327969335277094,319.401336845218,109.960379733006,157.094217438987,0,1
pAF,3730,distributed_node_runs,348,-79.2839494854483,123.284799684794,65.0884288279661,363.825268539504,265.325552643968,201.922183284958,30.6491860980605,1.89581361875753,0,0,0,0,0.0975367526170666,0.757805445169976,0.660268692552909,349.841715679868,112.211315200722,138.624794454771,0,-77.5617947865724,122.796847013383,64.1835387876586,356.458951934907,227.817095697836,179.983919726004,30.3750596326754,1.81256616578321,0,0,0,0,0.12737936905084,0.567784531365045,0.440405162314205,310.412915438799,122.277457932556,142.667164676543,0,1
